Labels;Repo;Csoc_predictions
General,Computer Vision;https://github.com/itsuki8914/pix2pix-automaticColorization;bayesian methods,bit rates,image quality,probability distributions,video coding,verification and validation,inference engines,image matching,imaging systems
General;https://github.com/dragen1860/MAML-Pytorch-RL;virtual reality,interactive computer graphics
General,Computer Vision;https://github.com/cvp19g2/cvp19g2;color image processing,image quality,object recognition,image retrieval,face recognition,caucasian,digital image storage,image processing,image matching,machine learning,image analysis,asian continental ancestry group,optical character recognition,query images,pattern recognition,imaging systems,computer systems
General,Computer Vision;https://github.com/GeekLiB/caffe-model;high level languages,neural networks,program processors,classification methods,investments
General,Computer Vision;https://github.com/conan7882/tf-gans;data privacy,correlation analysis,mathematics,information theory
General,Computer Vision;https://github.com/johntd54/stanford_car;bit rates,image quality,digital image storage,image processing,image matching,optical character recognition,classification methods,signal distortion,coding efficiency,object recognition,macro block,image retrieval,computer imaging and vision,classifiers,pattern recognition,imaging systems,human computer interaction,hidden layers,image analysis,h.264/avc,color image processing,probability distributions,video coding
General,Natural Language Processing;https://github.com/lucidrains/sinkhorn-transformer;relational database,query languages,keyword search,search engines
General,Computer Vision;https://github.com/joshpc/StyledFontGAN;image segmentation,object oriented programming,proposed architectures,embedded systems,face recognition,network architecture,software engineering,software architecture patterns,sensors,software architecture
General;https://github.com/wangshanmin/interface;active appearance models,verification and validation,image processing,program processors,pattern recognition
General,Computer Vision;https://github.com/gargarchit/60DaysOfUdacity;computer science,curricula,machine learning,computer security,image processing,multiplying circuits,classification methods,relational database,security of data,computer imaging and vision,genetic algorithms,finite automata,imaging systems,computer systems,cryptography,e-learning,world wide web,electronic publishing,human computer interaction,knowledge management,distributed computer systems,matrix algebra,translation (languages),image analysis,social networks,text processing,privacy preserving,inverse problems,engineering,linguistics,neural networks,multicasts,verification and validation,sensitive informations,gaussian distribution
General,Computer Vision;https://github.com/hysts/pytorch_resnet;machine learning,face recognition,image segmentation,computer imaging and vision
General,Natural Language Processing;https://github.com/lucidrains/reformer-pytorch;k-nearest neighbors,software architecture,graphics processing unit,h.264/avc,bit rates,random access storage,parallel programming,programming theory,personalizations,image retrieval,hash functions,mathematics,program processors,reconfigurable architectures,correlation analysis,search engines
