Labels;Repo;Predictions;Probabilities
Reinforcement Learning,General;https://github.com/cdesilv1/sc2_ai_cdes;mimo systems,mathematics,computer science,optimal solutions,knowledge based systems,multiagent system,reinforcement learning,decision feedback equalizers,genetic association,scripting languages,interactive computer graphics,game theory,software design,computer vision,world wide web,fading channels,genotype,backpropagation algorithm,program processors;0.0,1.0,0.0,0.0,1.0
Natural Language Processing,General;https://github.com/SkullFang/ULMFIT_NLP_Classification;source codes,software development,video streaming,classification methods,text processing,open source software,recommender systems;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/gcr/torch-residual-networks;stochastic processes,education,time varying networks,machine learning,architecture types,software architecture,graphics processing unit,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/kuc2477/pytorch-vae;numerical methods,visualization,image reconstruction,user interfaces,optical flows,graphic methods;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/junhocho/SRGAN;multi path routing,image segmentation,backup path,corundum,object oriented programming,steganography,human computer interaction,routing protocols,world wide web,optical resolving power,computer programming languages,graphics processing unit,parallel programming,routing algorithms,signal to noise ratio,face recognition,high level languages,image compression,low resolution images;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/YudeWang/UNet-Satellite-Image-Segmentation;image annotation,image analysis,pattern recognition,image processing,object recognition,communication satellites;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/taki0112/Spectral_Normalization-Tensorflow;hyper-spectral images,blind source separation,time frequency analysis,signal analysis,correlation methods,time domain;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/0492wzl/tensorflow_slim_densenet;buffer storage,computer workstations,random access storage,verification and validation,computer system recovery,program processors,operating systems,reduced instruction set computing;0.0,0.0,0.0,0.0,0.0
Reinforcement Learning,General;https://github.com/vladfi1/universe-starter-agent;mathematics,genetic association,flash memory,gpu,genotype,smart cards,multiagent system;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/gongenhao/GANCS;mathematics,image reconstruction,optical resolving power,signal to noise ratio;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/EMsnap/RobotSorting;wireless local area networks (wlan),computer science,telecommunication traffic,telephone sets,knowledge management,object recognition,malwares,operating systems,user interfaces,cloud providers,web 2.0,video streaming,information systems,bandwidth,program compilers,graphics processing unit,parallel programming,intrusion detection,mobile telecommunication systems,program processors,wireless networks,mpi;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/meg965/pytorch-rl;mathematics,numerical methods,stochasticity,computer science,image analysis,numerical model,spurious signal noise,imaging systems,image reconstruction,software,evolutionary algorithms,robots,reinforcement learning,image quality,computer systems,correlation analysis,gaussian noise (electronic),object recognition,optical character recognition,particle swarm optimization (pso),image matching,white noise,parallel programming,stochastic processes,color image processing,digital image storage,pattern recognition,information theory,image processing,image retrieval,program processors,optical flows;0.0,0.0,0.0,0.0,1.0
General;https://github.com/CMU-Perceptual-Computing-Lab/openpose_unity_plugin;image segmentation,numerical model,hand-gesture recognition,face recognition,imaging systems,motion estimation,signal detection,object recognition,hand tracking;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix;color image processing,computer science,optical character recognition,image analysis,imaging systems,pattern recognition,image quality,digital image storage,image processing,computer system recovery,image retrieval,object recognition,program processors,image matching,operating systems,graphics processing unit,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/DevashishJoshi/Transferring-GANs-FYP;scripting languages,game theory,e-commerce,graphics processing unit,software engineering,program processors,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/bionanoimaging/cellSTORM-Tensorflow;computer science,telephone,numerical model,education,cellular telephone systems,smart phones,telecommunication equipment,computer system recovery,program processors,operating systems,telephone sets;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/gaetandi/cheXpert;low power,signal distortion,bit rates,video coding,signal detection,h.264/avc,communication channels,coding efficiency,macro block;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/JianGoForIt/YellowFin_Pytorch;mathematics,syntactics,image segmentation,numerical model,optical fibers,closed-form expression,natural language processing,neural networks;0.0,0.0,0.0,1.0,0.0
Computer Vision,General;https://github.com/hongyi-zhang/Fixup;translation (languages),education,high level languages,level set functions,information theory,natural language processing,active contours,program processors;0.0,0.0,0.0,1.0,0.0
General;https://github.com/lncarter/Openpose;program processors,medium access control,image segmentation,gpgpu,image reconstruction,face recognition,imaging systems,motion estimation,graphics processing unit,wireless telecommunication systems,face detection,neural networks,object recognition,smart cards,nanocantilevers,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/jacquelinelala/GFN;signal to noise ratio,steganography,optical resolving power,software,image restoration,image compression,graphics processing unit,verification and validation,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/VitoRazor/Gan_Architecture;hyper-spectral images,blind source separation,time frequency analysis,machine learning,signal analysis,correlation methods,time domain,support vector machine;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/JobQiu/hackrice;image segmentation,numerical model,image analysis,imaging systems,edge detection,chip multiprocessor,image quality,computer system recovery,object recognition,operating systems,optical character recognition,image matching,multi core,color image processing,face recognition,pattern recognition,digital image storage,image processing,image retrieval,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/zsl1996/mask;inference engines,bayesian methods,attribute weight,game theory,intrusion detection,probability distributions,neural networks,program processors,cuda;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/itsuki8914/pix2pix-automaticColorization;inference engines,bayesian methods,imaging systems,image quality,bit rates,video coding,verification and validation,image matching,probability distributions;0.0,0.0,0.0,0.0,0.0
