Label;Repo
Computer Vision;https://github.com/CuberrChen/PointRend-Paddle
Computer Vision;https://github.com/Shun14/enet
Reinforcement Learning;https://github.com/caslab-vt/SARNet
General;https://github.com/vGkatsis/Chat_Bot_DL
Sequential;https://github.com/vGkatsis/Chat_Bot_DL
Natural Language Processing;https://github.com/vGkatsis/Chat_Bot_DL
General;https://github.com/JDAI-CV/fast-reid
General;https://github.com/fbuchert/fixmatch-pytorch
Natural Language Processing;https://github.com/copenlu/scientific-exaggeration-detection
General;https://github.com/XuezheMax/fairseq-apollo
Computer Vision;https://github.com/nuaaceieyty/Paddle-YOLOv4
Computer Vision;https://github.com/sisl/MultiAgentVariationalOcclusionInference
General;https://github.com/sisl/MultiAgentVariationalOcclusionInference
Sequential;https://github.com/jindongwang/transferlearning
General;https://github.com/bplank/teaching-dl4nlp
Natural Language Processing;https://github.com/bplank/teaching-dl4nlp
Computer Vision;https://github.com/oktantod/RoboND-DeepLearning-Project
Reinforcement Learning;https://github.com/clwainwright/proximal_policy_optimization
Computer Vision;https://github.com/soeaver/py-RFCN-priv
General;https://github.com/sy-sunmoon/Clever-Commenter-Let-s-Try-More-Apps
General;https://github.com/adler-j/bwgan
Computer Vision;https://github.com/adler-j/bwgan
Audio;https://github.com/rickyHong/ClariNet-WaveNet-repl
Sequential;https://github.com/rickyHong/ClariNet-WaveNet-repl
Computer Vision;https://github.com/NVIDIAAICITYCHALLENGE/AICity_Team6_ISU
General;https://github.com/nd7141/bgnn
Computer Vision;https://github.com/jianing-sun/Mask-YOLO
Computer Vision;https://github.com/xiaoyongzhu/Deformable-ConvNets
General;https://github.com/kolloldas/torchnlp
Natural Language Processing;https://github.com/kolloldas/torchnlp
Reinforcement Learning;https://github.com/cdesilv1/sc2_ai_cdes
General;https://github.com/cdesilv1/sc2_ai_cdes
Computer Vision;https://github.com/qilei123/DEEPLAB_4_RETINAIMG
General;https://github.com/jeffdonahue/bigan
General;https://github.com/karynaur/Attention-Free-minGPT
Graphs;https://github.com/Sujit-O/pykg2vec
General;https://github.com/SeonbeomKim/TensorFlow-MemN2N
General;https://github.com/SkullFang/ULMFIT_NLP_Classification
Natural Language Processing;https://github.com/SkullFang/ULMFIT_NLP_Classification
Computer Vision;https://github.com/PaParaZz1/PointNet
Computer Vision;https://github.com/brandontrabucco/im2txt_match
Graphs;https://github.com/tkipf/gae
Computer Vision;https://github.com/kaland313/vitmav45-ShipSeakers
General;https://github.com/yochaiz/darts-UNIQ
General;https://github.com/gcr/torch-residual-networks
Computer Vision;https://github.com/gcr/torch-residual-networks
General;https://github.com/b-etienne/Seq2seq-PyTorch
Computer Vision;https://github.com/Natsu6767/DCGAN-PyTorch
Computer Vision;https://github.com/ljllili23/unet_baseline
General;https://github.com/xialuxi/GHMLoss-caffe
Natural Language Processing;https://github.com/kinimod23/NMT_Project
Computer Vision;https://github.com/kuc2477/pytorch-vae
General;https://github.com/kuc2477/pytorch-vae
Reinforcement Learning;https://github.com/omkarv/pong-from-pixels
Computer Vision;https://github.com/mgonzalezrivero/reef_learning
General;https://github.com/chenggongliang/arcface
Computer Vision;https://github.com/VitoRazor/Gan_Architecture
General;https://github.com/junhocho/SRGAN
Computer Vision;https://github.com/junhocho/SRGAN
General;https://github.com/YudeWang/UNet-Satellite-Image-Segmentation
Computer Vision;https://github.com/YudeWang/UNet-Satellite-Image-Segmentation
Graphs;https://github.com/weiyangfb/PyTorchSparseGAT
Computer Vision;https://github.com/taki0112/Spectral_Normalization-Tensorflow
General;https://github.com/taki0112/Spectral_Normalization-Tensorflow
General;https://github.com/0492wzl/tensorflow_slim_densenet
Computer Vision;https://github.com/0492wzl/tensorflow_slim_densenet
General;https://github.com/dragen1860/MAML-Pytorch
Natural Language Processing;https://github.com/guillaume-chevalier/LSTM-Human-Activity-Recognition
General;https://github.com/bioinf-jku/TTUR
Reinforcement Learning;https://github.com/vladfi1/universe-starter-agent
General;https://github.com/vladfi1/universe-starter-agent
General;https://github.com/gongenhao/GANCS
Computer Vision;https://github.com/gongenhao/GANCS
Computer Vision;https://github.com/sunhui1234/haha
General;https://github.com/antoinecollas/transformer_neural_machine_translation
Natural Language Processing;https://github.com/antoinecollas/transformer_neural_machine_translation
Computer Vision;https://github.com/EMsnap/RobotSorting
General;https://github.com/EMsnap/RobotSorting
Computer Vision;https://github.com/purushothamgowthu/deep-photo-styletransfer
Computer Vision;https://github.com/meg965/pytorch-rl
General;https://github.com/meg965/pytorch-rl
General;https://github.com/CMU-Perceptual-Computing-Lab/openpose_unity_plugin
Computer Vision;https://github.com/rosinality/style-based-gan-pytorch
Reinforcement Learning;https://github.com/NikolausBerl/Udacity_DRLN_Navigation_Project
Natural Language Processing;https://github.com/facebookresearch/fairseq
Computer Vision;https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix
General;https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix
Computer Vision;https://github.com/dafanghe/Tensorflow_SceneText_Oriented_Box_Predictor
General;https://github.com/DevashishJoshi/Transferring-GANs-FYP
Computer Vision;https://github.com/DevashishJoshi/Transferring-GANs-FYP
Computer Vision;https://github.com/kevinzakka/spatial-transformer-network
Computer Vision;https://github.com/bionanoimaging/cellSTORM-Tensorflow
General;https://github.com/bionanoimaging/cellSTORM-Tensorflow
Graphs;https://github.com/benedekrozemberczki/karateclub
General;https://github.com/gaetandi/cheXpert
Computer Vision;https://github.com/gaetandi/cheXpert
Computer Vision;https://github.com/pfnet-research/chainer-stylegan
Computer Vision;https://github.com/dhgrs/chainer-VQ-VAE
Natural Language Processing;https://github.com/abhineet/sentence_classification_pubmed_scibert
General;https://github.com/modelhub-ai/arc-face
Computer Vision;https://github.com/guagen/yolov3-ultralytics-source
General;https://github.com/motokimura/shake_shake_chainer
General;https://github.com/JianGoForIt/YellowFin_Pytorch
Computer Vision;https://github.com/davidhalladay/CE-compressive-sensing-on-generative-model-pytorch
General;https://github.com/davidtellez/contrastive-predictive-coding
Computer Vision;https://github.com/itsuki8914/stylegan-TensorFlow
General;https://github.com/hongyi-zhang/Fixup
Computer Vision;https://github.com/hongyi-zhang/Fixup
General;https://github.com/lncarter/Openpose
General;https://github.com/jacquelinelala/GFN
Computer Vision;https://github.com/jacquelinelala/GFN
Computer Vision;https://github.com/yuanyuanli85/Stacked_Hourglass_Network_Keras
Reinforcement Learning;https://github.com/google/maddpg-replication
Computer Vision;https://github.com/samson6460/tf2_Segmentation
General;https://github.com/VitoRazor/Gan_Architecture
Computer Vision;https://github.com/adityajn105/brain-tumor-segmentation-unet
Computer Vision;https://github.com/JobQiu/hackrice
General;https://github.com/JobQiu/hackrice
General;https://github.com/zsl1996/mask
Computer Vision;https://github.com/zsl1996/mask
Reinforcement Learning;https://github.com/matthewsparr/Deep-Zork
General;https://github.com/Pendulibrium/ai-visual-storytelling-seq2seq
Computer Vision;https://github.com/itsuki8914/pix2pix-automaticColorization
General;https://github.com/itsuki8914/pix2pix-automaticColorization
Computer Vision;https://github.com/jojonki/arxiv-clip
General;https://github.com/dragen1860/MAML-Pytorch-RL
General;https://github.com/1996scarlet/ArcFace-Multiplex-Recognition
Computer Vision;https://github.com/cvp19g2/cvp19g2
General;https://github.com/cvp19g2/cvp19g2
Computer Vision;https://github.com/GeekLiB/caffe-model
General;https://github.com/GeekLiB/caffe-model
Computer Vision;https://github.com/conan7882/tf-gans
General;https://github.com/conan7882/tf-gans
General;https://github.com/johntd54/stanford_car
Computer Vision;https://github.com/johntd54/stanford_car
Reinforcement Learning;https://github.com/BY571/DQN-Atari-Agents
General;https://github.com/riversdie/chatbot
Natural Language Processing;https://github.com/lonePatient/ERNIE-text-classification-pytorch
General;https://github.com/thongdk8/realtime-facereccpp
General;https://github.com/lucidrains/sinkhorn-transformer
Computer Vision;https://github.com/DivJAth/DeepLearning5922
Computer Vision;https://github.com/takooctopus/CenterNet-Tako
General;https://github.com/joshpc/StyledFontGAN
Computer Vision;https://github.com/joshpc/StyledFontGAN
Natural Language Processing;https://github.com/AshwinDeshpande96/Hierarchical-Softmax
Natural Language Processing;https://github.com/icewing1996/bert_dep
Computer Vision;https://github.com/speedinghzl/CCNet
General;https://github.com/wangshanmin/interface
Sequential;https://github.com/CorentinJ/Real-Time-Voice-Cloning
Audio;https://github.com/inzva/music-generation
General;https://github.com/CKRC24/Listen-and-Translate
Computer Vision;https://github.com/daniegr/EfficientPose
Computer Vision;https://github.com/cinastanbean/Pytorch-Multi-Task-Multi-class-Classification
Computer Vision;https://github.com/hebo1221/RandWireNN
Natural Language Processing;https://github.com/ManasRMohanty/DS5500-capstone
Graphs;https://github.com/FilippoMB/Benchmark_dataset_for_graph_classification
Computer Vision;https://github.com/rosinality/vq-vae-2-pytorch
Computer Vision;https://github.com/gargarchit/60DaysOfUdacity
Computer Vision;https://github.com/k5iogura/darknetAB
General;https://github.com/deepinx/iqiyi-vid-challenge
Computer Vision;https://github.com/Pengchengzhi/Yolov3_Own-dataset
General;https://github.com/ml-research/pau
General;https://github.com/NivNayman/XNAS
Computer Vision;https://github.com/zxleong/GPRNet
Computer Vision;https://github.com/guxiaowei1/yolov3--detection-of-rmb-code-region
Computer Vision;https://github.com/open-cv/deeplab-v2
Computer Vision;https://github.com/gmt710/caffe_gpu
General;https://github.com/gargarchit/60DaysOfUdacity
Natural Language Processing;https://github.com/SYangDong/bert-with-frozen-code
Computer Vision;https://github.com/MandyMo/pytorch_HMR
General;https://github.com/hysts/pytorch_resnet
Computer Vision;https://github.com/hysts/pytorch_resnet
Computer Vision;https://github.com/wonjaek36/sodeep_final
Graphs;https://github.com/yujiali/ggnn
Natural Language Processing;https://github.com/lucidrains/reformer-pytorch
General;https://github.com/lucidrains/reformer-pytorch
Computer Vision;https://github.com/AlephZr/CE-GAN
Natural Language Processing;https://github.com/dbaumgarten/FToDTF
Computer Vision;https://github.com/Hayashi-Yudai/ML_models
Graphs;https://github.com/pfnet-research/treewidth-prediction
General;https://github.com/omacshane/basicbayesDL
Computer Vision;https://github.com/leenaali1114/Hierarchical-Image-Clustering---Unsupervised-Learning
General;https://github.com/worldlife123/maskrcnn-benchmark
Computer Vision;https://github.com/worldlife123/maskrcnn-benchmark
Computer Vision;https://github.com/yqyao/FCOS_PLUS
Natural Language Processing;https://github.com/Farahn/AES
General;https://github.com/junhahyung/bert_transfer
Natural Language Processing;https://github.com/junhahyung/bert_transfer
General;https://github.com/JohannesAck/MATD3implementation
Reinforcement Learning;https://github.com/JohannesAck/MATD3implementation
Computer Vision;https://github.com/xinntao/EDVR
Computer Vision;https://github.com/josedolz/HyperDenseNet_pytorch
General;https://github.com/EmilienDupont/wgan-gp
Computer Vision;https://github.com/EmilienDupont/wgan-gp
Natural Language Processing;https://github.com/darr/nerbert
Computer Vision;https://github.com/keunwoochoi/Auralisation
General;https://github.com/timsainb/ParametricUMAP_paper
Computer Vision;https://github.com/Wordbe/MobileNetV2
General;https://github.com/Wordbe/MobileNetV2
Computer Vision;https://github.com/cgsaxner/UB_Segmentation
Natural Language Processing;https://github.com/romik9999/fasttext-1925f09ed3
Computer Vision;https://github.com/Yiming-Miao/Miniproject2
Computer Vision;https://github.com/HRNet/HRNet-Image-Classification
Computer Vision;https://github.com/stqc/Simple_CycleGAN_pytorch
General;https://github.com/stqc/Simple_CycleGAN_pytorch
Computer Vision;https://github.com/solapark/da_yolo
General;https://github.com/solapark/da_yolo
Natural Language Processing;https://github.com/lucidrains/sinkhorn-transformer
Computer Vision;https://github.com/rainofmine/Face_Attention_Network
General;https://github.com/rainofmine/Face_Attention_Network
Computer Vision;https://github.com/zqplgl/caffe
General;https://github.com/sunil-rival/insightface
Computer Vision;https://github.com/giovanniguidi/deeplabV3-PyTorch
Natural Language Processing;https://github.com/deepmind/rc-data
Computer Vision;https://github.com/misuy/misuy_style_transfer_bot
General;https://github.com/misuy/misuy_style_transfer_bot
General;https://github.com/youngwanLEE/centermask2
Computer Vision;https://github.com/youngwanLEE/centermask2
Computer Vision;https://github.com/JianGoForIt/YellowFin_Pytorch
General;https://github.com/Hayashi-Yudai/ML_models
Computer Vision;https://github.com/ngrayluna/NotCake
Computer Vision;https://github.com/sekilab/image_processing_bootcamp2021
General;https://github.com/maiyuxiaoge/srgan
Computer Vision;https://github.com/maiyuxiaoge/srgan
General;https://github.com/icewing1996/bert_dep
General;https://github.com/hsakas/Recurrent-Entity-Network-EntNet
Computer Vision;https://github.com/ZhZiKai/VisDrone_FCOS
General;https://github.com/shunk031/LSUV.pytorch
Reinforcement Learning;https://github.com/HJDQN/HJQ
Computer Vision;https://github.com/etetteh/sota-data-augmentation-and-optimizers
Computer Vision;https://github.com/maxfrei750/DeepParticleNet
General;https://github.com/facebookresearch/adaptive-span
Computer Vision;https://github.com/lucidrains/big-sleep
